date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-09-21,5.83,5.83,5.83,5.83,135.0,1.78,43.95,5.83,5.83,5.83,135.0,135.0,135.0,0.03
2017-09-22,6.41,6.41,6.41,6.41,73.0,0.58,9.95,6.12,6.12,6.12,104.0,104.0,104.0,0.02
2017-09-25,7.05,7.05,7.05,7.05,33.0,0.64,9.98,6.43,6.43,6.43,80.33,80.33,80.33,0.01
2017-09-26,7.76,7.76,7.76,7.76,83.64,0.71,10.07,6.763,6.763,6.763,81.16,81.16,81.16,0.02
2017-09-27,8.54,8.54,8.54,8.54,29.93,0.78,10.05,7.118,7.118,7.118,70.91,70.91,70.91,0.01
2017-09-28,9.39,9.39,9.39,9.39,120.84,0.85,9.95,7.83,7.497,7.497,68.08,79.24,79.24,0.03
2017-09-29,10.33,10.33,10.33,10.33,218.82,0.94,10.01,8.614,7.901,7.901,97.25,99.18,99.18,0.05
2017-10-09,11.36,11.36,11.36,11.36,273.0,1.03,9.97,9.476,8.334,8.334,145.25,120.9,120.9,0.07
2017-10-10,12.5,12.5,12.5,12.5,473.84,1.14,10.04,10.424,8.797,8.797,223.29,160.12,160.12,0.12
2017-10-11,13.75,13.75,13.75,13.75,277.75,1.25,10.0,11.466,9.292,9.292,272.85,171.88,171.88,0.07
2017-10-12,15.13,15.13,15.13,15.13,433.66,1.38,10.04,12.614,10.222,9.823,335.41,201.75,195.68,0.11
2017-10-13,16.64,16.64,16.64,16.64,862.96,1.51,9.98,13.876,11.245,10.391,464.24,280.74,251.29,0.21
2017-10-16,18.3,18.3,18.3,18.3,1158.86,1.66,9.98,15.264,12.37,10.999,641.41,393.33,321.1,0.28
2017-10-17,20.13,20.13,20.13,20.13,1628.81,1.83,10.0,16.79,13.607,11.651,872.41,547.85,414.51,0.4
2017-10-18,22.14,22.14,22.14,22.14,884.76,2.01,9.98,18.468,14.967,12.351,993.81,633.33,445.86,0.22
2017-10-19,24.35,24.35,24.35,24.35,1744.89,2.21,9.98,20.312,16.463,13.101,1256.06,795.73,527.05,0.43
2017-10-20,26.79,26.79,26.79,26.79,2374.83,2.44,10.02,22.342,18.109,13.906,1558.43,1011.34,635.74,0.58
2017-10-23,29.47,29.47,29.47,29.47,1760.77,2.68,10.0,24.576,19.92,14.771,1678.81,1160.11,698.24,0.43
2017-10-24,32.42,32.42,32.42,32.42,2075.4,2.95,10.01,27.034,21.912,15.699,1768.13,1320.27,770.72,0.51
2017-10-25,35.66,35.66,35.66,35.66,2221.96,3.24,9.99,29.738,24.103,16.698,2035.57,1514.69,843.29,0.54
2017-10-26,39.23,39.23,39.23,39.23,1510.35,3.57,10.01,32.714,26.513,18.368,1988.66,1622.36,912.05,0.37
2017-10-27,43.15,43.15,43.15,43.15,5343.06,3.92,9.99,35.986,29.164,20.205,2582.31,2070.37,1175.56,1.3
2017-11-01,47.47,47.47,47.47,47.47,40336.02,4.32,10.01,39.586,32.081,22.226,10297.36,5988.08,3190.71,9.84
2017-11-02,52.22,52.22,52.22,52.22,10455.94,4.75,10.01,43.546,35.29,24.449,11973.47,6870.8,3709.32,2.55
2017-11-03,56.0,57.44,57.44,56.0,153754.88,5.22,10.0,47.902,38.82,26.894,42280.05,22157.81,11395.57,37.5
2017-11-06,63.18,63.18,60.25,58.5,275245.31,2.81,4.89,52.106,42.41,29.437,97027.04,49507.85,25151.79,67.13
2017-11-07,62.0,66.28,66.28,59.0,217895.98,6.03,10.01,56.732,46.359,32.234,139537.63,71059.97,36035.65,53.15
