date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-09-07,24.82,29.78,29.78,24.82,103.14,9.1,44.0,29.78,29.78,29.78,103.14,103.14,103.14,0.04
2017-09-08,32.76,32.76,32.76,32.76,68.04,2.98,10.01,31.27,31.27,31.27,85.59,85.59,85.59,0.03
2017-09-11,36.04,36.04,36.04,36.04,25.47,3.28,10.01,32.86,32.86,32.86,65.55,65.55,65.55,0.01
2017-09-12,39.64,39.64,39.64,39.64,101.79,3.6,9.99,34.555,34.555,34.555,74.61,74.61,74.61,0.04
2017-09-13,43.6,43.6,43.6,43.6,192.69,3.96,9.99,36.364,36.364,36.364,98.23,98.23,98.23,0.07
2017-09-14,47.96,47.96,47.96,47.96,325.81,4.36,10.0,40.0,38.297,38.297,142.76,136.16,136.16,0.12
2017-09-15,52.76,52.76,52.76,52.76,760.16,4.8,10.01,44.0,40.363,40.363,281.18,225.3,225.3,0.29
2017-09-18,58.04,58.04,52.0,52.0,120463.34,-0.76,-1.44,47.192,41.818,41.818,24368.76,15255.05,15255.05,45.17
2017-09-19,49.1,54.22,52.76,49.02,80000.31,0.76,1.46,49.816,43.033,43.033,40348.46,22448.97,22448.97,30.0
2017-09-20,51.0,57.85,57.06,50.51,104527.68,4.3,8.15,52.508,44.436,44.436,61215.46,30656.84,30656.84,39.19
2017-09-21,57.06,61.16,57.19,55.1,114233.87,0.13,0.23,54.354,47.177,45.595,83997.07,42069.92,38254.75,42.83
2017-09-22,55.2,61.98,60.09,55.2,114289.36,2.9,5.07,55.82,49.91,46.803,106702.91,53492.05,44590.97,42.85
2017-09-25,59.0,63.58,58.01,57.6,115300.13,-2.08,-3.46,57.022,52.107,47.665,105670.27,65019.51,50030.14,43.23
2017-09-26,56.0,56.0,52.21,52.21,85103.49,-5.8,-10.0,56.912,53.364,47.99,106690.91,73519.68,52535.38,31.91
2017-09-27,50.49,51.86,51.31,49.33,56759.56,-0.9,-1.72,55.762,54.135,48.211,97137.28,79176.37,52816.99,21.28
2017-09-28,51.3,52.8,49.2,49.2,55353.09,-2.11,-4.11,54.164,54.259,48.273,85361.13,84679.1,52975.5,20.75
