date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-05-05,11.94,13.02,13.02,11.94,41.0,3.98,44.03,13.02,13.02,13.02,41.0,41.0,41.0,0.03
2017-05-08,14.32,14.32,14.32,14.32,6.0,1.3,9.98,13.67,13.67,13.67,23.5,23.5,23.5,0.0
2017-05-09,15.75,15.75,15.75,15.75,16.0,1.43,9.99,14.363,14.363,14.363,21.0,21.0,21.0,0.01
2017-05-10,17.33,17.33,17.33,17.33,21.0,1.58,10.03,15.105,15.105,15.105,21.0,21.0,21.0,0.01
2017-05-11,19.06,19.06,19.06,19.06,53.0,1.73,9.98,15.896,15.896,15.896,27.4,27.4,27.4,0.03
2017-05-12,20.97,20.97,20.97,20.97,60.0,1.91,10.02,17.486,16.742,16.742,31.2,32.83,32.83,0.04
2017-05-15,23.07,23.07,23.07,23.07,49.0,2.1,10.01,19.236,17.646,17.646,39.8,35.14,35.14,0.03
2017-05-16,25.38,25.38,25.38,25.38,68.0,2.31,10.01,21.162,18.613,18.613,50.2,39.25,39.25,0.04
2017-05-17,27.92,27.92,27.92,27.92,162.0,2.54,10.01,23.28,19.647,19.647,78.4,52.89,52.89,0.1
2017-05-18,30.71,30.71,30.71,30.71,377.0,2.79,9.99,25.61,20.753,20.753,143.2,85.3,85.3,0.24
2017-05-19,33.78,33.78,33.78,33.78,738.58,3.07,10.0,28.172,22.829,21.937,278.92,155.06,144.69,0.46
2017-05-22,37.16,37.16,37.16,37.16,1245.0,3.38,10.01,30.99,25.113,23.206,518.12,278.96,236.38,0.78
2017-05-23,40.88,40.88,40.88,40.88,4744.84,3.72,10.01,34.09,27.626,24.565,1453.48,751.84,583.19,2.97
2017-05-24,44.8,44.97,44.97,42.18,55731.01,4.09,10.01,37.5,30.39,26.023,12567.29,6322.84,4522.32,34.83
2017-05-25,49.47,49.47,49.47,49.47,39611.0,4.5,10.01,41.252,33.431,27.586,20414.09,10278.64,6861.56,24.76
2017-05-26,54.42,54.42,54.42,54.42,3576.0,4.95,10.01,45.38,36.776,29.263,20981.57,10630.24,6656.21,2.24
2017-05-31,59.86,59.86,56.0,54.0,57948.01,1.58,2.9,49.148,40.069,30.836,32322.17,16420.14,9673.38,36.22
2017-06-01,53.99,61.6,61.6,52.91,137217.2,5.6,10.0,53.292,43.691,32.545,58816.64,30135.06,16759.15,85.76
2017-06-02,55.44,58.23,55.45,55.44,107184.75,-6.15,-9.98,55.388,46.444,33.751,69107.39,40837.34,21518.39,66.99
2017-06-05,56.28,60.0,54.02,54.02,98259.01,-1.43,-2.58,56.298,48.775,34.764,80836.99,50625.54,25355.42,61.41
2017-06-06,50.0,56.5,55.86,50.0,89177.76,1.84,3.41,56.586,50.983,36.906,97957.35,59469.46,29812.26,55.74
2017-06-07,55.37,61.45,61.45,54.98,82903.88,5.59,10.01,57.676,53.412,39.263,102948.52,67635.35,33957.15,51.81
2017-06-08,63.13,66.88,62.0,59.05,114483.67,0.55,0.9,57.756,55.524,41.575,98401.81,78609.23,39680.54,71.55
2017-06-09,59.31,62.3,59.4,58.64,75715.17,-2.6,-4.19,58.546,56.967,43.679,92107.9,80607.64,43465.24,47.32
2017-06-12,57.11,61.5,56.47,55.0,69097.14,-2.93,-4.93,59.036,57.667,45.549,86275.52,83556.26,46917.45,43.19
2017-06-13,57.66,60.0,58.15,56.2,56275.12,1.68,2.98,59.494,58.04,47.408,79695.0,88826.17,49728.21,35.17
2017-06-14,57.8,60.58,58.56,56.51,63554.66,0.41,0.7,58.916,58.296,49.183,75825.15,89386.84,52903.49,39.72
2017-06-15,57.5,61.6,60.45,57.05,71329.74,1.89,3.23,58.606,58.181,50.936,67194.37,82798.09,56466.58,44.58
2017-06-16,59.58,62.98,58.8,58.31,69447.53,-1.65,-2.73,58.486,58.516,52.48,65940.84,79024.37,59930.85,43.4
2017-06-19,57.11,57.79,55.0,54.7,57568.66,-3.8,-6.46,58.192,58.614,53.695,63635.14,74955.33,62790.44,35.98
2017-06-20,55.55,57.0,54.96,54.7,43057.56,-0.04,-0.07,57.554,58.524,54.754,60991.63,70343.31,64906.39,26.91
2017-06-21,55.01,55.59,53.09,52.8,42048.54,-1.87,-3.4,56.46,57.688,55.55,56690.41,66257.78,66946.56,26.28
2017-06-22,53.1,53.46,50.93,50.57,42420.23,-2.16,-4.07,54.556,56.581,56.053,50908.5,59051.44,68830.33,26.51
2017-06-23,50.97,51.49,50.25,48.61,35092.26,-0.68,-1.33,52.846,55.666,56.317,44037.45,54989.14,67798.39,21.93
2017-06-26,49.82,51.47,50.74,49.69,29042.49,0.49,0.97,51.994,55.093,56.38,38332.22,50983.68,67269.97,18.15
2017-06-27,50.66,52.29,50.79,50.4,30127.11,0.05,0.1,51.16,54.357,56.199,35746.13,48368.88,68597.52,18.83
2017-06-28,49.74,49.74,47.8,47.5,36722.7,-2.99,-5.89,50.102,53.281,55.789,34680.96,45685.68,67536.26,22.95
2017-06-29,47.41,49.42,48.04,47.32,27285.81,0.24,0.5,49.524,52.04,55.111,31654.07,41281.29,62039.69,17.05
2017-06-30,46.8,48.67,47.49,46.8,24499.0,-0.55,-1.15,48.972,50.909,54.713,29535.42,36786.44,57905.4,15.31
2017-07-03,48.1,48.66,48.21,47.5,21616.36,0.72,1.52,48.466,50.23,54.422,28050.2,33191.21,54073.27,13.51
2017-07-04,49.0,52.48,50.7,49.0,45717.12,2.49,5.17,48.448,49.804,54.164,31168.2,33457.16,51900.24,28.57
2017-07-05,50.71,51.0,50.81,49.2,35844.35,0.11,0.22,49.05,49.576,53.632,30992.53,32836.74,49547.26,22.4
